song,attached_pic,album,artist,avg_frame_rate,bit_rate,bits_per_raw_sample,channel_layout,channels,chroma_location,codec_long_name,codec_name,codec_tag,codec_tag_string,codec_time_base,codec_type,coded_height,coded_width,color_primaries,color_range,color_space,color_transfer,display_aspect_ratio,duration,duration_ts,field_order,filename,format_long_name,format_name,has_b_frames,height,index,level,nb_streams,pix_fmt,probe_score,profile,r_frame_rate,refs,sample_aspect_ratio,sample_fmt,sample_rate,size,start_time,time_base,width,lyricist,composer,lyric,arranger,release_date,distributor,lyric_len
手写的从前,0,哎呦，不错哦,周杰伦,0/0,320089,,stereo,2,,MP3 (MPEG audio layer 3),mp3,0x0000,[0][0][0][0],1/44100,audio,,,,,,,,297.534694,4198809600,,Jay Chou\哎呦，不错哦\1808.手写的从前.mp3,MP2/3 (MPEG audio layer 2/3),mp3,,,0,,1,,51,unknown,0/0,,,s16p,44100,11904704,0.025057,1/14112000,,方文山,周杰伦,"作词：方文山

作曲：周杰伦

编曲：黄雨勋

这风铃 跟心动很接近

这封信 还在怀念旅行

路过的 爱情都太年轻

你是我想要 再回去的风景

这别离 被瓶装成秘密

这雏菊 美的像诗句

而我在风中等你 的消息

等月光落雪地 等枫红染秋季等相遇

我重温午后 的阳光

将吉他斜揹 在肩上

跟多年前一样 我们轻轻的唱

去任何地方

我看着你的脸 轻刷著和弦

情人节卡片 手写的永远

还记得广场公园 一起表演

校园旁糖果店 记忆里在微甜

我看着你的脸 轻刷著和弦

初恋是整遍 手写的从前

还记得那年秋天 说了再见

当恋情已走远 我将你深埋在 心里面

微风需要竹林 溪流需要蜻蜓

乡愁般的离开 需要片片浮萍

记得那年的雨季 回忆里特安静

哭过后的决定 是否还能进行

我傻傻等待 傻傻等春暖花开

等终等于等明等白 等爱情回来

青春属于表白 阳光属于窗台

而我想我属于 一个拥有你的未来

纸上的彩虹 用素描画的钟

我还在修改 回忆之中你的笑容

该怎么去形容 为思念酝酿的痛

夜空霓虹 都是我不要的繁荣

或许去趟沙滩 或许去看看夕阳

或许任何一个可以想心事的地方

情绪在咖啡馆 被调成一篇文章

彻底爱上你如诗一般透明的泪光

我看着你的脸 轻刷著和弦

情人节卡片 手写的永远

还记得广场公园 一起表演

校园旁糖果店 记忆里在微甜

我看着你的脸 轻刷著和弦

初恋是整遍 手写的从前

还记得那年秋天 说了再见

当恋情已走远 我将你深埋在 心里面

我重温午后 的阳光

将吉他斜揹 在肩上

跟多年前一样 我们轻轻的唱

去任何地方

我看着你的脸 轻刷著和弦

情人节卡片 手写的永远

还记得广场公园 一起表演

校园旁糖果店 记忆里在微甜

我看着你的脸 轻刷著和弦

初恋是整遍 手写的从前

还记得那年秋天 说了再见

当恋情已走远 我将你深埋在 心里面",黄雨勋,2014-12-26,杰威尔音乐,811
鞋子特大号,0,哎呦，不错哦,周杰伦,0/0,320119,,stereo,2,,MP3 (MPEG audio layer 3),mp3,0x0000,[0][0][0][0],1/44100,audio,,,,,,,,221.152653,3120906240,,Jay Chou\哎呦，不错哦\1809.鞋子特大号.mp3,MP2/3 (MPEG audio layer 2/3),mp3,,,0,,1,,51,unknown,0/0,,,s16p,44100,8849423,0.025057,1/14112000,,方文山,周杰伦,"作词：方文山

作曲：周杰伦

编曲：黄雨勋

巨砲：喂？

杰伦：喂，巨砲喔？

巨砲：欸欸

杰伦：欸 你有没有看过卓别林？

巨砲：卓别林喔？

杰伦：欸，有看过吗？

巨砲：你说他的电影是不是？

杰伦：我是说他本人啦！

巨砲：哈哈哈哈哈 很难笑耶 哈哈

如果不小心跌倒 马上就爬起来装没事

幽默是这世上 最好的 礼物

别只想要当那 王子公主 公主

别对人家冷漠 耍帅装酷 装酷

让一切的准备 都完美演出

让所有的努力 都美好落幕

唉哟喂啊 字典里没有收录

差点跌倒 却不自觉会说出

叽哩咕噜 唏哩呼噜

幽默是专业的行为艺术

就算是跟猫 打招呼

或者是跟狗问路 也要很专注

听清楚 什么呼噜

绝不是 形容东方鱼肚白的日出

还有偶尔 扮演一棵树

你才知道 当人类有多美妙

我戴着圆顶礼帽 鞋子特大号

我手拿拐杖 留着胡子 大家好

别什么你都想要 快乐却找不到

幽默是 挫折中 优雅的礼貌

跟我一起 Hey

Hey Hey Hey Hey Hey Hey Hey

Hey Hey Hey Hey Hey Hey Hey

Hey完了没

如果不小心跌倒 马上就爬起来装没事

幽默是这世上 最好的 礼物

别只想要当那 王子公主 公主

别对人家冷漠 耍帅装酷 装酷

让一切的准备 都完美演出

让所有的努力 都美好落幕

唉哟喂啊 字典里没有收录

差点跌倒 却不自觉会说出

叽哩咕噜 唏哩呼噜

喜剧要百分之百的投入

不管演 动物或植物

你一定都要演的 让人家羡慕

听清楚 不是葫芦

我一身的打扮 也不是在变魔术

表情无辜 闯祸时无助

让你开心 其实要一点头脑

我戴着圆顶礼帽 鞋子特大号

我动作逗趣 所有人都 笑翻掉

若生活需要微笑 请看着我就好

将压力 一股脑 全部释放掉

我戴着圆顶礼帽 鞋子特大号

我手拿拐杖 留着胡子 大家好

别什么你都想要 快乐却找不到

幽默是 挫折中 优雅的礼貌

再来一遍

(我戴着圆顶礼帽 鞋子特大号

我动作逗趣 所有人都 笑翻掉

若生活需要微笑 请看着我就好

将压力 一股脑 全部释放掉)

叽哩咕噜 唏哩呼噜

喜剧要百分之百的投入

不管演 动物或植物

你一定都要演的 让人家羡慕

听清楚 不是葫芦

我一身的打扮 也不是在变魔术

将压力 一股脑 全部释放掉

若生活 要微笑 看着我就好",黄雨勋,2014-12-26,杰威尔音乐,1015
听爸爸的话,0,哎呦，不错哦,周杰伦,0/0,320100,,stereo,2,,MP3 (MPEG audio layer 3),mp3,0x0000,[0][0][0][0],1/44100,audio,,,,,,,,263.418776,3717365760,,Jay Chou\哎呦，不错哦\1810.听爸爸的话.mp3,MP2/3 (MPEG audio layer 2/3),mp3,,,0,,1,,51,unknown,0/0,,,s16p,44100,10540068,0.025057,1/14112000,,周杰伦,周杰伦,"作词：周杰伦

作曲：周杰伦

编曲：黄雨勋

你听爸爸的话 说我不是个好东西

送给你的花 不配放在你家花瓶里

他要我越走越远越好

不要在一起那最好

但我听妈妈的话

要我不能轻易放弃

还喜欢的话让我再追回你求求你

难道你要我不孝顺吗

这是借口你应该懂吧

你说 谁说 我说 我不爱了

胡说 瞎说 我习惯了

那烟 和酒 也都戒了

证明有多在乎你了

光上 一句 我想你懂

我真 的不 太会说话

你看你 笑了吧

你说我 算了吧

一个人 的爱情 很简单

两个人 的相爱 为什么反而变得很难

我受够我的爱你比较多

也受够你的爱沉默很久

承诺太多 多少会错

你宁愿难过也不要有结果

我受够我的爱你比较多

倒不如回到从前的自由

说好放手 谁先开口

没有对错

反正花开了终究会落

你说 谁说 我说 我不爱了

胡说 瞎说 我习惯了

那烟 和酒 也都戒了

证明有多在乎你了

一个人 的爱情 很简单

两个人 的相爱 为什么反而变得很难

你听爸爸的话 说我不是个好东西

送给你的花 不配放在你家花瓶里

他要我越走越远越好

不要在一起那最好

但我听妈妈的话

要我不能轻易放弃

还喜欢的话让我再追回你求求你

难道你要我不孝顺吗

这是借口你应该懂吧

我受够我的爱你比较多

也受够你的爱沉默很久

承诺太多 多少会错

你宁愿难过也不要有结果

我受够我的爱你比较多

倒不如回到从前的自由

说好放手 谁先开口

没有对错

反正花开了终究会落

难道你要我不孝顺吗

这是借口你应该懂吧",黄雨勋,2014-12-26,杰威尔音乐,672
美人鱼,0,哎呦，不错哦,周杰伦,0/0,320120,,stereo,2,,MP3 (MPEG audio layer 3),mp3,0x0000,[0][0][0][0],1/44100,audio,,,,,,,,219.559184,3098419200,,Jay Chou\哎呦，不错哦\1811.美人鱼.mp3,MP2/3 (MPEG audio layer 2/3),mp3,,,0,,1,,51,unknown,0/0,,,s16p,44100,8785680,0.025057,1/14112000,,罗宇轩/黄婕熙,周杰伦,"作词：罗宇轩、黄婕熙

作曲：周杰伦

编曲：林迈可

维京航海日记簿 停留在甲板等日出

瓶中信被丢入 关于美人鱼的纪录

中世纪的秘密 从此后被塞入了瓶盖

千年来 妳似乎为等谁而存在

或许凄美 在暧昧

海与夕阳之间金黄的一切

海岸线在起雾 似乎是离别适合的季节

雾散后只看见 长发的妳出现在岸边

为了爱 忘了危险

美人鱼的眼泪

是一个连伤心都透明的世界

地平线的远方一轮满月 童话般感觉

让我爱上有妳的黑夜

无声的眼泪

水族玻璃里 妳一次次的来回

思念成了仅存的那一切 缺氧的感觉",林迈可,2014-12-26,杰威尔音乐,255
听见下雨的声音,0,哎呦，不错哦,周杰伦,0/0,320095,,stereo,2,,MP3 (MPEG audio layer 3),mp3,0x0000,[0][0][0][0],1/44100,audio,,,,,,,,279.32734700000003,3941867520,,Jay Chou\哎呦，不错哦\1812.听见下雨的声音.mp3,MP2/3 (MPEG audio layer 2/3),mp3,,,0,,1,,51,unknown,0/0,,,s16p,44100,11176414,0.025057,1/14112000,,方文山,周杰伦,"作词：方文山

作曲：周杰伦

编曲：黄雨勋

竹篱上停留着蜻蜓

玻璃瓶里插满小小森林

青春嫩绿的很鲜明

百叶窗折射的光影

像有着心事的一张表情

而你低头拆信 想知道关于我的事情

青苔入镜 簷下风铃 摇晃曾经

回忆是一行行无从剪接的风景

爱始终年轻

而我听见下雨的声音

想起你用唇语说爱情

幸福也可以很安静

我付出一直很小心

终于听见下雨的声音

于是我的世界被吵醒

就怕情绪红了眼睛

不舍的泪 在彼此的脸上透明

百叶窗折射的光影

像有着心事的一张表情

而你低头拆信 想知道关于我的事情

爱在过境 缘分不停 谁在担心

窗台上滴落的雨滴 轻敲著伤心

凄美而动听

而我听见下雨的声音

想起你用唇语说爱情

热恋的时刻最任性

不顾一切的给约定

终于听见下雨的声音

于是我的世界被吵醒

发现你始终很靠近

默默的陪在我身边 态度坚定

雨的声音",黄雨勋,2014-12-26,杰威尔音乐,395
轨迹,0,寻找周杰伦EP,周杰伦,0/0,320025,,stereo,2,,MP3 (MPEG audio layer 3),mp3,0x0000,[0][0][0][0],1/44100,audio,,,,,,,,326.847275,4612468745,,Jay Chou\寻找周杰伦EP\0601.轨迹.mp3,MP2/3 (MPEG audio layer 2/3),mp3,,,0,,1,,51,unknown,0/0,,,s16p,44100,13074915,0.0,1/14112000,,黄俊郎,周杰伦,"电影“寻找周杰伦”主题曲

作词：黄俊郎

作曲：周杰伦

编曲：钟兴民

怎么隐藏 我的悲伤 失去妳的地方

妳的发香 散得匆忙 我已经跟不上

＃闭上眼睛 还能看见 你离去的痕迹

在月光下 一直找寻 那想念的身影

如果说分手 是苦痛 的起点

那在终点之前 我愿意再爱一遍

想要对妳说的 不敢说的爱

会不会有人可以明白

△我会发著呆 然后忘记你 接着紧紧闭上眼

想着那一天 会有人代替 让我不再想念你

?我会发著呆 然后微微笑 接着紧紧闭上眼

又想了一遍 妳温柔的脸 在我忘记之前

Repeat ＃,△,?,△,△,?

心里的眼泪 模糊了视线 你已快看不见",钟兴民,2003-11-11,杰威尔音乐,290
断了的弦,0,寻找周杰伦EP,周杰伦,0/0,320027,,stereo,2,,MP3 (MPEG audio layer 3),mp3,0x0000,[0][0][0][0],1/44100,audio,,,,,,,,297.51175,4198485816,,Jay Chou\寻找周杰伦EP\0602.断了的弦.mp3,MP2/3 (MPEG audio layer 2/3),mp3,,,0,,1,,51,unknown,0/0,,,s16p,44100,11901494,0.0,1/14112000,,方文山,周杰伦,"电影“寻找周杰伦”片尾曲

作词：方文山

作曲：周杰伦

编曲：钟兴民

断了的弦再怎么练 我的感觉你已听不见

你的转变像断掉的弦 再怎么接音都不对 你的改变我能够分辨

＊我沉默 你的话也不多 我们之间少了什么 不说

哎唷～微笑后表情终于有点难过(握着你的手) 问你决定了再走

我突然释怀的笑 笑声盘旋半山腰

随风在飘摇啊摇 来到你的面前绕

你泪水往下的掉 说会记住我的好 我也弯起了嘴角笑

你的美已经给了谁 追了又追我要不回

我了解离开树的叶 属于地上的世界凋谢

断了的弦再弹一遍 我的世界你不在里面

我的指尖已经弹出茧 还是无法留你在我身边

△断了的弦再怎么练 我的感觉你已听不见

你的转变像断掉的弦 再怎么接音都不对 你的改变我能够分辨

Repeat ＊～△",钟兴民,2003-11-11,杰威尔音乐,346
惊叹号,0,惊叹号,周杰伦,0/0,320186,,stereo,2,,MP3 (MPEG audio layer 3),mp3,0x0000,[0][0][0][0],1/44100,audio,,,,,,,,230.739592,3256197120,,Jay Chou\惊叹号！\1601.惊叹号.mp3,MP2/3 (MPEG audio layer 2/3),mp3,,,0,,1,,51,unknown,0/0,,,s16p,44100,9234949,0.025057,1/14112000,,方文山,周杰伦,"作词：方文山

作曲：周杰伦

编曲：林迈可

监制：周杰伦

越山丘 过哑口 云端的空气稀薄

这街头 敌意多 烟硝弥漫不了我

空袭对我是种囉嗦

警报呢 是让你们有 时间走

哇 靠毅力极限燃烧 哇 靠斗志仰天咆啸

哇 靠自己创作跑道 靠！！！！！！！

靠 毅力极限燃烧 哇 靠斗志仰天咆啸

哇 靠高速奔向目标 靠！！！！！！！

顺向坡 从不走 逆着风清醒了我

我沉默 话不多 赢的时候才开口

势均力敌才叫战斗

希望呢 你们是像样 的对手

哇 靠毅力极限燃烧 哇 靠斗志仰天咆啸

哇 靠自己创作跑道 靠！！！！！！！

靠 毅力极限燃烧 哇 靠斗志仰天咆啸

哇 靠高速奔向目标 靠！！！！！！！

哇 靠毅力极限燃烧 哇 靠斗志仰天咆啸

哇 靠自己创作跑道 哇 靠

高楼的视野 不知名的街

霓虹侵略 庸俗了这一切

是与非 隔着路口对决

我主宰 我自己的世界

横著写 意气风发的谁

永不放弃 去超越 去粉碎 是非

哇 靠毅力极限燃烧 哇 靠斗志仰天咆啸

哇 靠自己创作跑道 靠！！！！！！！

靠 毅力极限燃烧 哇 靠斗志仰天咆啸

哇 靠高速奔向目标 靠！！！！！！！ 靠",林迈可,2011-11-11,杰威尔音乐,508
迷魂曲,0,惊叹号,周杰伦,0/0,320115,,stereo,2,,MP3 (MPEG audio layer 3),mp3,0x0000,[0][0][0][0],1/44100,audio,,,,,,,,229.32898,3236290560,,Jay Chou\惊叹号！\1602.迷魂曲.mp3,MP2/3 (MPEG audio layer 2/3),mp3,,,0,,1,,51,unknown,0/0,,,s16p,44100,9176479,0.025057,1/14112000,,方文山,周杰伦,"作词：方文山

作曲：周杰伦

我用琴键移动 决定你一生的内容

黑帽戴上 穿着横条毛衣再配上手套

接着走在一片雾里 我不是那佛莱迪

所以别怕 我偷偷摸摸走进你梦里

我用音乐这武器 进入你梦里 指导你演戏

传来一声唉呦 睡了太久 睡了太熟

小心秘密 被我偷走 心事泄漏 全被我看透

不过请别 担心 我不是李奥纳多

不会一层又一层的把梦 偷偷盗走

我弹琴 设陷阱 向你 缓缓的逼近

你 的伤心 由 我决定

我弹琴 谈感情 让你 慢慢的上瘾

你 的爱情 已 经注定

我弹琴 设陷阱 向你 缓缓的逼近

你 的伤心 由 我决定

我弹琴 谈感情 让你 慢慢的上瘾

你 的爱情 已 经注定

这场赌局 请相信我你很难赢

场景 就像一场豪华的梦境

歌声魅影 你深深的被吸引

闭上眼睛 脑海风景 已经开始飞行

意志再再坚定 再多冷静 再多任性

你也无法 去抵抗 我所弹的 热情

跟着节奏 温柔 跟着我 让旋律自由

一遍又一遍的诱惑 爱上我 是种 生活

我用琴键移动 决定你一生的内容

我弹琴 设陷阱 向你 缓缓的逼近

你 的伤心 由 我决定

我弹琴 谈感情 让你 慢慢的上瘾

你 的爱情 已 经注定

我弹琴 设陷阱 向你 缓缓的逼近

你 的伤心 由 我决定

我弹琴 谈感情 让你 慢慢的上瘾

你 的爱情 已 经注定

我用琴键移动(你 的伤心 由 我决定)

决定你一生的内容(你 的爱情 已 经注定)

我用琴键移动(你 的伤心 由 我决定)

决定你一生的内容(你 的爱情 已 经注定)",,2011-11-11,杰威尔音乐,668
Mine Mine,0,惊叹号,周杰伦,0/0,320064,,stereo,2,,MP3 (MPEG audio layer 3),mp3,0x0000,[0][0][0][0],1/44100,audio,,,,,,,,266.504425,3760910446,,Jay Chou\惊叹号！\1603.Mine Mine.mp3,MP2/3 (MPEG audio layer 2/3),mp3,,,0,,1,,51,unknown,0/0,,,s16p,44100,10662325,0.0,1/14112000,,周杰伦,周杰伦,"与台语'唛唛'同音 意思是'不要'

作词：周杰伦

作曲：周杰伦

编曲：林迈可

监制：周杰伦

没有你的生活 我开始写小说

好多画面 好多灵感 我要把稿费都给你

巷口不小心经过 你的车子依旧停在红线 帮你缴罚单

你叫我别管 我才想到我们已经分开

想起 那一个夏天 那不是那不是那是冬天

想起 你生气的脸 每天就像冬天 唉唉唉

你说那是爱爱爱

谁该坚强起来 月亮还是太阳 是谁遮了谁 是谁都会依赖

你说已分开 为什么还要帮你撑伞

Cuz baby you are mine mine(Mine....)

Mine mine(Mine....)

太快 就承认我真的很想你

会不会没有男子气概 You say

Bye bye(Bye....) Oh bye bye(Bye....)

拆开 我的心随你看 满满的都是爱

我的眼皮跳一下 代表你在想我

我的耳朵痒一下 代表你在讲我坏话

我没这么不好吧 不用跟朋友说吧

如果以后和好了 看到你朋友不是很尴尬

想起 那一个夏天 那不是那不是那是冬天

想起 你生气的脸 每天就像冬天 唉唉唉

你说那是爱爱爱

骗谁 我说的气话 都收回

我写的小说根本是空白黑夜

你说既然已分开 为何还要帮你撑伞

唛唛 你唛搁唛搁偷偷离开

唛唛 你唛搁唛搁偷偷离开

唛惊 我不会放你一人治那 你想祙有人靠有人会疼

唛呐 你雨伞雨伞赶紧打开

唛呐 你雨伞雨伞赶紧打开

唛闹 落大雨你淋雨我艰苦 落大雨我没你会艰苦

Cuz baby you are mine mine(Mine....)

Mine mine(Mine....)

太快 就承认我真的很想你

会不会没有男子气概 You say

唛呐 你雨伞雨伞赶紧打开

唛呐 你雨伞雨伞赶紧打开

唛闹 落大雨你淋雨我艰苦 落大雨我没你会艰苦

会艰苦...",林迈可,2011-11-11,杰威尔音乐,797
公主病,0,惊叹号,周杰伦,0/0,320121,,stereo,2,,MP3 (MPEG audio layer 3),mp3,0x0000,[0][0][0][0],1/44100,audio,,,,,,,,218.853878,3088465920,,Jay Chou\惊叹号！\1604.公主病.mp3,MP2/3 (MPEG audio layer 2/3),mp3,,,0,,1,,51,unknown,0/0,,,s16p,44100,8757475,0.025057,1/14112000,,周杰伦,周杰伦,"作词：周杰伦

作曲：周杰伦

编曲：黄雨勋

监制：周杰伦

OS：哎呦哥哥 嗨 你好！

我不是哎呦哥哥 我是巨砲叔叔你怎么啦？ 我生病了！

那听一下哎呦哥哥的 阳光宅男就会好了啦！

No no～ 好不了喔… 为什么呢？ 因为是公主病啦！

为什么我要去晒太阳 我要去学游泳

冲浪板要单手来扛

还不是因为你喜欢阳光男孩 要我奔跑在海滩上

你丢飞盘我学狗来接 汪

要我学后羿射太阳 因为你说太热

哥儿们都笑你活在 自己童话世界

你说不是的话 怎么叫公主

看来这位公主 病的好像不轻

哭着说我背叛你

我说在哪里

你说在梦里

说一千遍爱你 这都不是问题

我用音乐来治你的公主病

要我打包自己 扮成Hello Kitty

那看起来就会有点问题

没关系我爱你 就算你爱自己

痘痘帮你挤 赶走坏坏脾气

如果突然心急 想要美好婚姻

我的城堡说欢迎光临

为什么我要去晒太阳 我要去学游泳

冲浪板要单手来扛

还不是因为你喜欢阳光男孩 要我奔跑在海滩上

你丢飞盘我学狗来接 汪

要我学后羿射太阳 因为你说太热

哥儿们都笑你活在 自己童话世界

你说不是的话 怎么叫公主

看来这位公主 病的好像不轻

哭着说我背叛你

我说在哪里

你说在梦里

说一千遍爱你 这都不是问题

我用音乐来治你的公主病

要我打包自己 扮成Hello Kitty

那看起来就会有点问题

没关系我爱你 就算你爱自己

痘痘帮你挤 赶走坏坏脾气

如果突然心急 想要美好婚姻

我的城堡说欢迎光临

说一千遍爱你 这都不是问题

我用音乐来治你的公主病

要我打包自己 扮成Hello Kitty

那看起来就会有点问题

没关系我爱你 就算你爱自己

痘痘帮你挤 赶走坏坏脾气

如果突然心急 想要美好婚姻

我的城堡说欢迎光临",黄雨勋,2011-11-11,杰威尔音乐,774
